userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
50507957@N04,3956,24,1376295868,1376297368,1,1,1500
50514859@N00,3957,5,1230025340,1230025460,1,1,120
50514859@N00,3958,18,1259366472,1259367012,1,1,540
50514859@N00,3959,5,1357024399,1357024519,1,1,120
50519631@N03,3960,24,1297416686,1297418186,4,2,1500
50519631@N03,3960,16,1297420549,1297420969,1,2,420
50519631@N03,3961,7,1314923528,1314923648,2,1,120
50576036@N00,3962,12,1350785384,1350785654,2,1,270
50576036@N00,3963,14,1365811870,1365812230,2,1,360
50576036@N00,3964,20,1380961780,1380962380,1,1,600
50576036@N00,3965,14,1381015729,1381016089,1,1,360
50616872@N07,3966,4,1441283912,1441284002,2,7,90
50616872@N07,3966,19,1441284336,1441284503,2,7,167
50616872@N07,3966,23,1441284503,1441284680,2,7,177
50616872@N07,3966,14,1441284680,1441284818,2,7,138
50616872@N07,3966,17,1441284818,1441284941,2,7,123
50616872@N07,3966,13,1441284941,1441285096,2,7,155
50616872@N07,3966,17,1441285096,1441285516,1,7,420
50637361@N07,3967,18,1336092230,1336092770,1,1,540
50661799@N02,3968,14,1394595039,1394595399,2,3,360
50661799@N02,3968,16,1394596524,1394596944,2,3,420
50661799@N02,3968,10,1394597286,1394597436,1,3,150
50661799@N02,3969,14,1395128675,1395129035,1,1,360
50674744@N07,3970,12,1277289632,1277289902,2,2,270
50674744@N07,3970,10,1277294116,1277294266,1,2,150
50751757@N00,3971,15,1279675742,1279676102,3,3,360
50751757@N00,3971,13,1279702905,1279702925,5,3,20
50751757@N00,3971,12,1279702925,1279703195,1,3,270
50751757@N00,3972,22,1279853627,1279854647,11,4,1020
50751757@N00,3972,19,1279874080,1279874620,2,4,540
50751757@N00,3972,15,1279876389,1279876749,2,4,360
50751757@N00,3972,16,1279880139,1279880559,62,4,420
50751757@N00,3973,24,1279934659,1279934839,2,17,180
50751757@N00,3973,23,1279934839,1279936039,16,17,1200
50751757@N00,3973,7,1279936849,1279936969,9,17,120
50751757@N00,3973,3,1279937559,1279937649,5,17,90
50751757@N00,3973,10,1279939764,1279939767,2,17,3
50751757@N00,3973,1,1279939767,1279939777,2,17,10
50751757@N00,3973,18,1279939777,1279939788,3,17,11
50751757@N00,3973,1,1279939788,1279939848,5,17,60
50751757@N00,3973,18,1279939873,1279939876,2,17,3
50751757@N00,3973,1,1279939876,1279939936,3,17,60
50751757@N00,3973,4,1279943319,1279943409,2,17,90
50751757@N00,3973,17,1279944593,1279945013,3,17,420
50751757@N00,3973,16,1279947814,1279947891,3,17,77
50751757@N00,3973,12,1279947891,1279948161,3,17,270
50751757@N00,3973,24,1279952509,1279954009,2,17,1500
50751757@N00,3973,25,1279956751,1279958851,2,17,2100
50751757@N00,3973,24,1279960990,1279962490,32,17,1500
50795446@N00,3974,17,1197356653,1197357073,10,1,420
50833122@N00,3975,19,1200287855,1200288395,1,1,540
50892381@N00,3976,16,1290589863,1290590283,2,1,420
50903038@N00,3977,3,1276740021,1276740111,3,12,90
50903038@N00,3977,10,1276740402,1276740552,2,12,150
50903038@N00,3977,20,1276740939,1276740982,2,12,43
50903038@N00,3977,12,1276740982,1276741252,2,12,270
50903038@N00,3977,17,1276741768,1276742188,4,12,420
50903038@N00,3977,20,1276743861,1276744461,4,12,600
50903038@N00,3977,24,1276745714,1276745961,3,12,247
50903038@N00,3977,13,1276745961,1276746261,2,12,300
50903038@N00,3977,7,1276752739,1276752859,3,12,120
50903038@N00,3977,18,1276753537,1276754077,3,12,540
50903038@N00,3977,7,1276757120,1276757240,2,12,120
50903038@N00,3977,15,1276759116,1276759476,1,12,360
50941887@N02,3978,11,1301481376,1301481616,1,1,240
50941887@N02,3979,7,1301517785,1301517905,1,1,120
50972822@N08,3980,6,1388351999,1388352119,8,20,120
50972822@N08,3980,24,1388353021,1388353025,2,20,4
50972822@N08,3980,14,1388353025,1388353385,7,20,360
50972822@N08,3980,8,1388353538,1388353658,3,20,120
50972822@N08,3980,6,1388353829,1388353949,2,20,120
50972822@N08,3980,17,1388355612,1388355620,2,20,8
50972822@N08,3980,7,1388355620,1388355740,16,20,120
50972822@N08,3980,18,1388356706,1388357246,5,20,540
50972822@N08,3980,16,1388357891,1388357897,2,20,6
50972822@N08,3980,18,1388357897,1388358437,11,20,540
50972822@N08,3980,14,1388361386,1388361746,4,20,360
50972822@N08,3980,11,1388363080,1388363320,5,20,240
50972822@N08,3980,17,1388366116,1388366391,13,20,275
50972822@N08,3980,23,1388366391,1388367591,3,20,1200
50972822@N08,3980,17,1388374161,1388374581,5,20,420
50972822@N08,3980,3,1388377338,1388377428,2,20,90
50972822@N08,3980,10,1388378695,1388378845,8,20,150
50972822@N08,3980,20,1388380209,1388380647,3,20,438
50972822@N08,3980,24,1388380647,1388381293,3,20,646
50972822@N08,3980,17,1388381293,1388381713,2,20,420
51007277@N08,3981,24,1406711058,1406712558,1,1,1500
51035569202@N01,3982,24,1257901661,1257903161,1,1,1500
51035623812@N01,3983,10,1347582381,1347582531,1,1,150
51035626656@N01,3984,22,1252487312,1252488065,4,2,753
51035626656@N01,3984,13,1252488065,1252488365,34,2,300
51035626656@N01,3985,13,1252814675,1252814975,1,1,300
51035626656@N01,3986,13,1253323555,1253323855,1,1,300
51035708949@N01,3987,19,1211939934,1211940474,11,8,540
51035708949@N01,3987,24,1211941975,1211943475,10,8,1500
51035708949@N01,3987,13,1211946124,1211946424,3,8,300
51035708949@N01,3987,24,1211947743,1211949243,9,8,1500
51035708949@N01,3987,8,1211950288,1211950408,2,8,120
51035708949@N01,3987,16,1211950876,1211951296,3,8,420
51035708949@N01,3987,3,1211952775,1211952865,3,8,90
51035708949@N01,3987,6,1211953642,1211953762,1,8,120
51035708949@N01,3988,3,1395199573,1395199663,4,2,90
51035708949@N01,3988,23,1395224756,1395225956,2,2,1200
51035708949@N01,3989,4,1395303423,1395303513,8,4,90
51035708949@N01,3989,9,1395304654,1395304774,2,4,120
51035708949@N01,3989,8,1395305375,1395305495,3,4,120
51035708949@N01,3989,6,1395309287,1395309407,1,4,120
51035708949@N01,3990,19,1395348043,1395348089,3,10,46
51035708949@N01,3990,14,1395348089,1395348449,16,10,360
51035708949@N01,3990,16,1395358120,1395358540,4,10,420
51035708949@N01,3990,9,1395359634,1395359754,4,10,120
51035708949@N01,3990,8,1395360424,1395360544,8,10,120
51035708949@N01,3990,19,1395364818,1395365358,3,10,540
51035708949@N01,3990,23,1395366339,1395367539,4,10,1200
51035708949@N01,3990,10,1395367707,1395367857,5,10,150
51035708949@N01,3990,6,1395370005,1395370125,5,10,120
51035708949@N01,3990,14,1395371840,1395372200,3,10,360
51035737861@N01,3991,25,1191720099,1191722199,2,7,2100
51035737861@N01,3991,11,1191723277,1191723517,2,7,240
51035737861@N01,3991,6,1191724027,1191724147,3,7,120
51035737861@N01,3991,15,1191731971,1191732331,8,7,360
51035737861@N01,3991,7,1191735175,1191735295,2,7,120
51035737861@N01,3991,18,1191736027,1191736567,6,7,540
51035737861@N01,3991,12,1191744756,1191745026,2,7,270
51037533@N00,3992,15,1342604687,1342605047,1,1,360
51037533@N00,3993,14,1416644659,1416645019,1,1,360
51064846@N07,3994,20,1405475163,1405475763,2,4,600
51064846@N07,3994,6,1405481739,1405481859,2,4,120
51064846@N07,3994,16,1405482034,1405482454,2,4,420
51064846@N07,3994,22,1405491559,1405492579,1,4,1020
51064846@N07,3995,14,1441066217,1441066577,2,7,360
51064846@N07,3995,6,1441069148,1441069268,2,7,120
51064846@N07,3995,16,1441069487,1441069907,2,7,420
51064846@N07,3995,7,1441070827,1441070947,2,7,120
51064846@N07,3995,6,1441077008,1441077128,2,7,120
51064846@N07,3995,22,1441077794,1441078814,2,7,1020
51064846@N07,3995,12,1441097546,1441097816,2,7,270
51074282@N08,3996,24,1298163344,1298164844,7,1,1500
51074282@N08,3997,24,1298205978,1298207478,1,1,1500
51074282@N08,3998,24,1298373817,1298375317,1,1,1500
51075626@N00,3999,12,1417918165,1417918435,1,1,270
51075626@N00,4000,17,1435130768,1435131188,1,1,420
51098012@N02,4001,6,1357695337,1357695457,1,1,120
51151458@N02,4002,13,1382789225,1382789525,1,1,300
51172115@N00,4003,14,1367023573,1367023933,4,1,360
51178640@N00,4004,24,1453771183,1453771224,3,5,41
51178640@N00,4004,13,1453771224,1453771524,11,5,300
51178640@N00,4004,8,1453771868,1453771988,2,5,120
51178640@N00,4004,14,1453772005,1453772365,3,5,360
51178640@N00,4004,12,1453778771,1453779041,1,5,270
51205683@N00,4005,7,1297298623,1297298743,3,2,120
51205683@N00,4005,16,1297302410,1297302830,1,2,420
51205683@N00,4006,24,1361312878,1361314378,2,3,1500
51205683@N00,4006,6,1361315030,1361315150,2,3,120
51205683@N00,4006,7,1361340845,1361340965,1,3,120
51311897@N00,4007,19,1340956901,1340957441,2,3,540
51311897@N00,4007,8,1340973673,1340973793,2,3,120
51311897@N00,4007,16,1340977376,1340977796,3,3,420
51311897@N00,4008,24,1362268313,1362269813,2,1,1500
51311897@N00,4009,6,1362886547,1362886667,9,3,120
51311897@N00,4009,8,1362886797,1362886917,5,3,120
51311897@N00,4009,6,1362886929,1362887049,32,3,120
51311897@N00,4010,10,1363925188,1363925338,6,4,150
51311897@N00,4010,5,1363926156,1363926246,7,4,90
51311897@N00,4010,7,1363926246,1363926366,8,4,120
51311897@N00,4010,25,1363929883,1363931983,14,4,2100
51311897@N00,4011,21,1365297072,1365297372,6,5,300
51311897@N00,4011,4,1365297372,1365297462,14,5,90
51311897@N00,4011,21,1365298988,1365299274,12,5,286
51311897@N00,4011,4,1365299274,1365299364,14,5,90
51311897@N00,4011,24,1365318004,1365319504,6,5,1500
51311897@N00,4012,16,1369635744,1369636164,6,1,420
51311897@N00,4013,25,1372137198,1372138675,8,4,1477
51311897@N00,4013,6,1372138675,1372138795,18,4,120
51311897@N00,4013,16,1372144875,1372145295,3,4,420
51311897@N00,4013,7,1372153261,1372153381,11,4,120
51311897@N00,4014,4,1377408426,1377408516,13,1,90
51311897@N00,4015,12,1390545612,1390545882,14,4,270
51311897@N00,4015,7,1390548513,1390548633,2,4,120
51311897@N00,4015,18,1390549324,1390549864,3,4,540
51311897@N00,4015,7,1390551132,1390551252,4,4,120
51311897@N00,4016,10,1409278744,1409278894,6,2,150
51311897@N00,4016,24,1409279647,1409281147,5,2,1500
51311897@N00,4017,24,1409313446,1409314946,9,1,1500
51311897@N00,4018,1,1414223290,1414223350,4,2,60
51311897@N00,4018,16,1414224070,1414224490,2,2,420
51311897@N00,4019,2,1418796369,1418796429,5,2,60
51311897@N00,4019,25,1418802277,1418804377,1,2,2100
51311897@N00,4020,4,1424062572,1424062662,17,2,90
51311897@N00,4020,10,1424073326,1424073476,20,2,150
51311897@N00,4021,4,1425787168,1425787258,7,2,90
51311897@N00,4021,21,1425787563,1425788463,3,2,900
51311897@N00,4022,22,1441327099,1441328119,2,9,1020
51311897@N00,4022,25,1441329200,1441330450,20,9,1250
51311897@N00,4022,24,1441330450,1441331950,9,9,1500
51311897@N00,4022,7,1441333065,1441333185,4,9,120
51311897@N00,4022,18,1441333608,1441333754,9,9,146
51311897@N00,4022,7,1441333754,1441333874,20,9,120
51311897@N00,4022,18,1441334074,1441334349,14,9,275
51311897@N00,4022,7,1441334349,1441334469,18,9,120
51311897@N00,4022,10,1441353854,1441354004,13,9,150
51337479@N00,4023,24,1390558776,1390560276,1,1,1500
51337479@N00,4024,24,1396868626,1396870126,1,1,1500
51390829@N07,4025,16,1317776747,1317777167,3,1,420
51427230@N02,4026,24,1284084503,1284085199,3,18,696
51427230@N02,4026,25,1284085199,1284085446,2,18,247
51427230@N02,4026,13,1284085446,1284085554,2,18,108
51427230@N02,4026,23,1284085554,1284086232,2,18,678
51427230@N02,4026,22,1284086232,1284086341,2,18,109
51427230@N02,4026,25,1284086341,1284086876,5,18,535
51427230@N02,4026,24,1284086876,1284087453,2,18,577
51427230@N02,4026,10,1284087453,1284087603,2,18,150
51427230@N02,4026,18,1284087793,1284088262,2,18,469
51427230@N02,4026,5,1284088262,1284088382,2,18,120
51427230@N02,4026,10,1284088455,1284088531,2,18,76
51427230@N02,4026,5,1284088531,1284088651,2,18,120
51427230@N02,4026,8,1284091860,1284091980,2,18,120
51427230@N02,4026,2,1284092963,1284093023,2,18,60
51427230@N02,4026,15,1284093054,1284093301,2,18,247
51427230@N02,4026,4,1284093301,1284093391,5,18,90
51427230@N02,4026,19,1284093865,1284094340,2,18,475
51427230@N02,4026,11,1284094340,1284094580,1,18,240
51427230@N02,4027,10,1284207382,1284207532,2,3,150
51427230@N02,4027,17,1284208998,1284209125,2,3,127
51427230@N02,4027,12,1284209125,1284209395,2,3,270
51427230@N02,4028,12,1284273276,1284273546,2,5,270
51427230@N02,4028,24,1284277258,1284278758,2,5,1500
51427230@N02,4028,23,1284279891,1284280125,6,5,234
51427230@N02,4028,17,1284280125,1284280308,2,5,183
51427230@N02,4028,23,1284280308,1284281508,1,5,1200
51494301@N02,4029,11,1285742864,1285743104,1,1,240
51579041@N00,4030,12,1246528540,1246528810,1,1,270
51588699@N00,4031,16,1322179256,1322179676,1,1,420
51588699@N00,4032,17,1323572930,1323573350,2,2,420
51588699@N00,4032,13,1323587464,1323587764,1,2,300
51588699@N00,4033,14,1350093776,1350094136,1,1,360
51594114@N04,4034,4,1336899362,1336899452,1,1,90
51652132@N04,4035,14,1391292266,1391292626,10,14,360
51652132@N04,4035,8,1391295348,1391295468,15,14,120
51652132@N04,4035,14,1391297404,1391297764,3,14,360
51652132@N04,4035,19,1391298423,1391298490,2,14,67
51652132@N04,4035,14,1391298490,1391298628,3,14,138
51652132@N04,4035,16,1391298628,1391299048,11,14,420
51652132@N04,4035,23,1391299818,1391299956,2,14,138
51652132@N04,4035,17,1391299956,1391300376,2,14,420
51652132@N04,4035,24,1391301571,1391303071,8,14,1500
51652132@N04,4035,6,1391306300,1391306420,2,14,120
51652132@N04,4035,15,1391307286,1391307646,19,14,360
51652132@N04,4035,17,1391311332,1391311752,2,14,420
51652132@N04,4035,14,1391312010,1391312370,6,14,360
51652132@N04,4035,12,1391316848,1391317118,1,14,270
51652132@N04,4036,17,1423772427,1423772847,2,3,420
51652132@N04,4036,14,1423773579,1423773601,2,3,22
51652132@N04,4036,19,1423773601,1423774141,1,3,540
51652132@N04,4037,16,1423822582,1423823002,8,1,420
51652132@N04,4038,23,1423867342,1423868542,2,5,1200
51652132@N04,4038,17,1423874406,1423874759,2,5,353
51652132@N04,4038,19,1423874759,1423875299,3,5,540
51652132@N04,4038,25,1423898499,1423900599,4,5,2100
51652132@N04,4038,15,1423901764,1423902124,2,5,360
51652132@N04,4039,17,1446008475,1446008895,3,1,420
51652132@N04,4040,16,1446455514,1446455934,13,2,420
51652132@N04,4040,17,1446457765,1446458185,2,2,420
51652132@N04,4041,13,1446518969,1446519269,4,3,300
51652132@N04,4041,24,1446522465,1446523965,2,3,1500
51652132@N04,4041,17,1446547699,1446548119,2,3,420
51652132@N04,4042,24,1446597103,1446598603,4,2,1500
51652132@N04,4042,12,1446603361,1446603631,1,2,270
51731902@N03,4043,11,1223036758,1223036998,1,1,240
51744687@N00,4044,5,1392343694,1392343814,1,1,120
51903736@N00,4045,17,1272889916,1272890336,17,2,420
51903736@N00,4045,12,1272895182,1272895452,4,2,270
51903736@N00,4046,24,1273069836,1273071336,14,6,1500
51903736@N00,4046,13,1273073363,1273073663,11,6,300
51903736@N00,4046,22,1273074944,1273075964,14,6,1020
51903736@N00,4046,7,1273082258,1273082378,13,6,120
51903736@N00,4046,18,1273086721,1273087261,9,6,540
51903736@N00,4046,3,1273089262,1273089352,1,6,90
51968610@N05,4047,24,1231047761,1231049261,2,1,1500
51968610@N05,4048,24,1235970206,1235971706,1,1,1500
51968610@N05,4049,24,1242529267,1242530767,4,5,1500
51968610@N05,4049,25,1242546276,1242546302,2,5,26
51968610@N05,4049,24,1242546302,1242546543,3,5,241
51968610@N05,4049,25,1242546543,1242546811,2,5,268
51968610@N05,4049,24,1242546811,1242548311,9,5,1500
51968610@N05,4050,20,1265591883,1265592482,2,4,599
51968610@N05,4050,19,1265592482,1265593022,2,4,540
51968610@N05,4050,6,1265597193,1265597313,2,4,120
51968610@N05,4050,8,1265606749,1265606869,1,4,120
51968610@N05,4051,19,1278927202,1278927742,1,1,540
52015062@N00,4052,25,1325590077,1325590859,8,3,782
52015062@N00,4052,19,1325590859,1325591399,15,3,540
52015062@N00,4052,25,1325591618,1325593718,1,3,2100
52015062@N00,4053,5,1357080512,1357080632,2,6,120
52015062@N00,4053,14,1357083834,1357084194,2,6,360
52015062@N00,4053,13,1357085123,1357085129,2,6,6
52015062@N00,4053,25,1357085129,1357087229,2,6,2100
52015062@N00,4053,24,1357087345,1357087639,2,6,294
52015062@N00,4053,25,1357087639,1357089739,4,6,2100
52015062@N00,4054,12,1357157572,1357157842,2,6,270
52015062@N00,4054,14,1357162952,1357163312,3,6,360
52015062@N00,4054,24,1357179593,1357181093,2,6,1500
52015062@N00,4054,25,1357181405,1357181551,4,6,146
52015062@N00,4054,22,1357181551,1357182571,2,6,1020
52015062@N00,4054,25,1357184329,1357186429,1,6,2100
52015062@N00,4055,14,1357244412,1357244772,1,1,360
52015062@N00,4056,6,1360580556,1360580676,1,1,120
52111728@N00,4057,3,1402749636,1402749726,1,1,90
52111728@N00,4058,19,1412412371,1412412911,1,1,540
52111728@N00,4059,16,1461891190,1461891610,1,1,420
52179512@N00,4060,23,1219460868,1219462068,2,3,1200
52179512@N00,4060,5,1219462863,1219462983,4,3,120
52179512@N00,4060,15,1219470992,1219471352,1,3,360
52192784@N08,4061,17,1284796711,1284797131,14,1,420
52192784@N08,4062,16,1443244695,1443245115,2,3,420
52192784@N08,4062,8,1443246178,1443246298,2,3,120
52192784@N08,4062,14,1443248998,1443249358,3,3,360
52230032@N08,4063,16,1310918600,1310919020,1,1,420
52255826@N04,4064,2,1300331219,1300331279,2,4,60
52255826@N04,4064,20,1300331387,1300331553,2,4,166
52255826@N04,4064,8,1300331553,1300331673,2,4,120
52255826@N04,4064,19,1300351386,1300351926,2,4,540
52255826@N04,4065,19,1300420059,1300420599,1,1,540
52378595@N06,4066,22,1295704133,1295705153,1,1,1020
52443338@N05,4067,6,1451430332,1451430452,2,4,120
52443338@N05,4067,19,1451435806,1451436346,2,4,540
52443338@N05,4067,6,1451438770,1451438890,2,4,120
52443338@N05,4067,19,1451443945,1451444485,2,4,540
52447507@N06,4068,18,1415145136,1415145676,2,8,540
52447507@N06,4068,7,1415146914,1415147034,4,8,120
52447507@N06,4068,5,1415148186,1415148306,2,8,120
52447507@N06,4068,7,1415148921,1415149041,2,8,120
52447507@N06,4068,16,1415149070,1415149490,2,8,420
52447507@N06,4068,10,1415149670,1415149820,2,8,150
52447507@N06,4068,3,1415152481,1415152571,2,8,90
52447507@N06,4068,14,1415157409,1415157769,3,8,360
52447507@N06,4069,11,1415261855,1415262095,1,1,240
52447507@N06,4070,14,1415320147,1415320507,5,5,360
52447507@N06,4070,6,1415322754,1415322874,2,5,120
52447507@N06,4070,14,1415343465,1415343531,2,5,66
52447507@N06,4070,19,1415343531,1415344071,2,5,540
52447507@N06,4070,14,1415344820,1415345180,1,5,360
52454187@N07,4071,10,1292395177,1292395327,2,3,150
52454187@N07,4071,16,1292397552,1292397972,2,3,420
52454187@N07,4071,23,1292398128,1292399328,2,3,1200
52496627@N03,4072,7,1364003945,1364004065,2,1,120
52496627@N03,4073,16,1364036712,1364037132,1,1,420
52571731@N05,4074,4,1356224534,1356224624,2,5,90
52571731@N05,4074,22,1356242686,1356243706,3,5,1020
52571731@N05,4074,13,1356249983,1356250283,2,5,300
52571731@N05,4074,16,1356251815,1356252235,2,5,420
52571731@N05,4074,11,1356252517,1356252757,1,5,240
52571731@N05,4075,19,1388276604,1388277144,2,5,540
52571731@N05,4075,14,1388280043,1388280403,2,5,360
52571731@N05,4075,6,1388280520,1388280640,2,5,120
52571731@N05,4075,15,1388285745,1388286105,3,5,360
52571731@N05,4075,14,1388301948,1388302308,1,5,360
52592482@N03,4076,18,1408249343,1408249883,1,1,540
52592482@N03,4077,11,1408279111,1408279351,1,1,240
52615621@N07,4078,8,1467768198,1467768318,2,11,120
52615621@N07,4078,4,1467772938,1467773028,4,11,90
52615621@N07,4078,13,1467774612,1467774850,4,11,238
52615621@N07,4078,22,1467774850,1467774888,2,11,38
52615621@N07,4078,13,1467774888,1467775188,21,11,300
52615621@N07,4078,16,1467780176,1467780596,27,11,420
52615621@N07,4078,6,1467787584,1467787704,2,11,120
52615621@N07,4078,14,1467789975,1467790335,2,11,360
52615621@N07,4078,6,1467791171,1467791223,3,11,52
52615621@N07,4078,20,1467791223,1467791329,3,11,106
52615621@N07,4078,24,1467791329,1467792829,7,11,1500
52615621@N07,4079,18,1467848476,1467848483,3,5,7
52615621@N07,4079,7,1467848483,1467848603,5,5,120
52615621@N07,4079,18,1467851546,1467852086,6,5,540
52615621@N07,4079,5,1467853254,1467853374,2,5,120
52615621@N07,4079,16,1467854365,1467854785,1,5,420
52650694@N06,4080,10,1326880793,1326880943,1,1,150
52650694@N06,4081,15,1326972032,1326972392,1,1,360
52654544@N00,4082,15,1197763781,1197764141,3,2,360
52654544@N00,4082,19,1197769677,1197770217,1,2,540
52654544@N00,4083,25,1197853092,1197855192,1,1,2100
52654544@N00,4084,19,1211085479,1211086019,8,9,540
52654544@N00,4084,7,1211086574,1211086574,2,9,0
52654544@N00,4084,19,1211086574,1211086596,2,9,22
52654544@N00,4084,7,1211086596,1211086596,2,9,0
52654544@N00,4084,19,1211086596,1211086880,2,9,284
52654544@N00,4084,1,1211086880,1211086940,2,9,60
52654544@N00,4084,19,1211087254,1211087287,2,9,33
52654544@N00,4084,17,1211087287,1211087326,2,9,39
52654544@N00,4084,19,1211087326,1211087866,6,9,540
52654544@N00,4085,19,1227398920,1227399460,2,1,540
52658090@N06,4086,9,1357361315,1357361435,5,2,120
52658090@N06,4086,8,1357375367,1357375487,1,2,120
52683902@N07,4087,14,1428668291,1428668651,2,2,360
52683902@N07,4087,8,1428668695,1428668815,1,2,120
52798516@N00,4088,12,1455424031,1455424301,1,1,270
52812594@N00,4089,15,1320984375,1320984735,1,1,360
52812594@N00,4090,19,1335592115,1335592655,1,1,540
52812594@N00,4091,17,1358551256,1358551265,2,3,9
52812594@N00,4091,15,1358551265,1358551280,2,3,15
52812594@N00,4091,1,1358551280,1358551340,3,3,60
52822882@N07,4092,12,1356845624,1356845894,1,1,270
52854532@N06,4093,17,1432450580,1432451000,1,1,420
52862228@N06,4094,18,1316366018,1316366558,1,1,540
52892088@N02,4095,14,1354186954,1354187314,4,3,360
52892088@N02,4095,11,1354188877,1354189117,3,3,240
52892088@N02,4095,12,1354190793,1354191063,1,3,270
52914491@N03,4096,24,1376022478,1376023978,1,1,1500
52914491@N03,4097,24,1376132117,1376133617,1,1,1500
52946269@N00,4098,19,1432711649,1432712189,1,1,540
53054066@N02,4099,19,1404740422,1404740962,2,2,540
53054066@N02,4099,14,1404745386,1404745746,1,2,360
53076272@N06,4100,20,1395860804,1395861404,1,1,600
53139290@N08,4101,11,1330101450,1330101690,5,3,240
53139290@N08,4101,12,1330104753,1330105023,2,3,270
53139290@N08,4101,6,1330105521,1330105641,1,3,120
53139290@N08,4102,13,1330198902,1330199202,12,1,300
53139290@N08,4103,7,1377817931,1377818051,3,1,120
53139290@N08,4104,7,1377909416,1377909536,1,1,120
53203629@N00,4105,3,1376118424,1376118514,1,1,90
53348255@N06,4106,12,1338025999,1338026269,1,1,270
53348255@N06,4107,19,1343965330,1343965870,1,1,540
53351535@N02,4108,7,1290638736,1290638856,1,1,120
53365974@N00,4109,19,1351301326,1351301866,7,31,540
53365974@N00,4109,6,1351304425,1351304545,3,31,120
53365974@N00,4109,20,1351304600,1351304683,2,31,83
53365974@N00,4109,12,1351304683,1351304953,2,31,270
53365974@N00,4109,24,1351306038,1351307538,4,31,1500
53365974@N00,4109,19,1351320781,1351320985,5,31,204
53365974@N00,4109,14,1351320985,1351321172,3,31,187
53365974@N00,4109,19,1351321172,1351321712,2,31,540
53365974@N00,4109,6,1351321841,1351321961,5,31,120
53365974@N00,4109,19,1351322690,1351322866,2,31,176
53365974@N00,4109,16,1351322866,1351323007,6,31,141
53365974@N00,4109,11,1351323007,1351323215,2,31,208
53365974@N00,4109,7,1351323215,1351323335,2,31,120
53365974@N00,4109,11,1351325137,1351325377,2,31,240
53365974@N00,4109,20,1351325423,1351326023,2,31,600
53365974@N00,4109,24,1351327294,1351327347,2,31,53
53365974@N00,4109,20,1351327347,1351327947,4,31,600
53365974@N00,4109,24,1351328400,1351329900,5,31,1500
53365974@N00,4109,20,1351331569,1351332169,2,31,600
53365974@N00,4109,24,1351335625,1351335817,5,31,192
53365974@N00,4109,20,1351335817,1351335836,2,31,19
53365974@N00,4109,24,1351335836,1351336616,4,31,780
53365974@N00,4109,16,1351336616,1351337036,4,31,420
53365974@N00,4109,18,1351337169,1351337475,3,31,306
53365974@N00,4109,7,1351337475,1351337595,3,31,120
53365974@N00,4109,19,1351338448,1351338988,3,31,540
53365974@N00,4109,14,1351339240,1351339600,3,31,360
53365974@N00,4109,19,1351341917,1351342029,2,31,112
53365974@N00,4109,14,1351342029,1351342088,3,31,59
53365974@N00,4109,19,1351342088,1351342303,3,31,215
53365974@N00,4109,24,1351342303,1351343803,1,31,1500
53365974@N00,4110,22,1391225026,1391225091,2,13,65
53365974@N00,4110,25,1391225091,1391227191,3,13,2100
53365974@N00,4110,15,1391231573,1391231723,2,13,150
53365974@N00,4110,2,1391231723,1391231783,3,13,60
53365974@N00,4110,8,1391231986,1391232046,2,13,60
53365974@N00,4110,14,1391232046,1391232211,3,13,165
53365974@N00,4110,19,1391232211,1391232751,2,13,540
53365974@N00,4110,6,1391233355,1391233475,5,13,120
53365974@N00,4110,24,1391235413,1391236913,4,13,1500
53365974@N00,4110,23,1391246815,1391246979,2,13,164
53365974@N00,4110,17,1391246979,1391247399,19,13,420
53365974@N00,4110,12,1391256138,1391256188,2,13,50
53365974@N00,4110,17,1391256188,1391256608,2,13,420
53365974@N00,4111,19,1426311863,1426312403,5,18,540
53365974@N00,4111,14,1426313193,1426313553,3,18,360
53365974@N00,4111,18,1426314309,1426314823,2,18,514
53365974@N00,4111,19,1426314823,1426315078,2,18,255
53365974@N00,4111,16,1426315078,1426315498,2,18,420
53365974@N00,4111,7,1426315959,1426316079,2,18,120
53365974@N00,4111,11,1426316156,1426316396,3,18,240
53365974@N00,4111,13,1426319986,1426320122,3,18,136
53365974@N00,4111,22,1426320122,1426320641,2,18,519
53365974@N00,4111,17,1426320641,1426321061,3,18,420
53365974@N00,4111,3,1426321108,1426321198,2,18,90
53365974@N00,4111,17,1426325877,1426326297,6,18,420
53365974@N00,4111,18,1426327293,1426327727,2,18,434
53365974@N00,4111,17,1426327727,1426328147,4,18,420
53365974@N00,4111,18,1426328220,1426328760,2,18,540
53365974@N00,4111,17,1426329367,1426329565,3,18,198
53365974@N00,4111,18,1426329565,1426330105,2,18,540
53365974@N00,4111,17,1426331016,1426331436,7,18,420
53500976@N04,4112,12,1349597730,1349598000,3,1,270
53513706@N07,4113,6,1296024752,1296024872,9,1,120
53529949@N02,4114,12,1291789495,1291789765,1,1,270
53536543@N06,4115,16,1284965052,1284965472,1,1,420
53536543@N06,4116,17,1286530109,1286530529,1,1,420
53536543@N06,4117,12,1286575507,1286575777,7,25,270
53536543@N06,4117,18,1286580481,1286581021,7,25,540
53536543@N06,4117,7,1286584049,1286584169,3,25,120
53536543@N06,4117,5,1286585577,1286585697,2,25,120
53536543@N06,4117,18,1286586144,1286586164,2,25,20
53536543@N06,4117,1,1286586164,1286586224,2,25,60
